5000, 3000
-1858, 0, 0, 0, 5000, 3000
-1858, 0, 0, 0, 5000, 3000
-1858, 0, 0, 0, 5000, 3000
-18000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-830, 0, 0, 0, 5000, 3000
-829, 0, 0, 0, 5000, 3000
-829, 0, 0, 0, 5000, 3000
-828, 0, 0, 0, 5000, 3000
-827, 0, 0, 0, 5000, 3000
-826, 0, 0, 0, 5000, 3000
-826, 0, 0, 0, 5000, 3000
-826, 0, 0, 0, 5000, 3000
-825, 0, 0, 0, 5000, 3000
-825, 0, 0, 0, 5000, 3000
-824, 0, 0, 0, 5000, 3000
-823, 0, 0, 0, 5000, 3000
-823, 0, 0, 0, 5000, 3000
