
100, -74
100, -74
100, -74
100, -74
100, -74
100, -74
100, -74
100, -74
100, -74
100, -74
100, -74
100, -74
100, 100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -75
100, -75
100, -76
100, -76
100, -76
100, -77
100, -80
100, -80
100, -80
100, -80
100, -80
100, -80
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -75
100, -76
100, -76
100, -76
100, -76
100, -77
100, -80
100, -80
100, -83
100, -83
100, -83
100, -87
100, -86
100, -82
100, -82
100, -79
100, -75
100, -75
100, -76
100, -76
100, -80
100, -83
100, -83
100, -87
100, -86
100, -86
100, -86
100, -82
100, -79
100, -71
100, -72
100, -73
100, -73
100, -74
100, -78
100, -81
100, -84
100, -84
100, -83
100, -83
100, -87
100, -83
100, -75
100, -75
100, -72
100, -73
100, -74
100, -74
100, -78
100, -81
100, -81
100, -84
100, -84
100, -83
100, -83
100, -79
100, -79
100, -75
100, -76
100, -76
100, -76
100, -77
100, -80
100, -80
100, -83
100, -83
100, -87
100, -86
100, -86
100, -86
100, -82
100, -82
100, -82
100, -82
100, -82
100, -82
100, -82
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -83
100, -75
100, -75
100, -76
100, -76
100, -76
100, -77
100, -77
100, -77
100, -77
100, -77
100, -77
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -82
100, -82
100, -81
100, -81
100, -81
100, -81
100, -80
100, -80
100, -80
100, -80
100, -80
100, -80
100, -80
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -75
100, -75
100, -76
100, -76
100, -76
100, -77
100, -77
100, -77
100, -77
100, -77
100, -77
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -82
100, -82
100, -81
100, -81
100, -81
100, -81
100, -80
100, -80
100, -80
100, -80
100, -80
100, -80
100, -80
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -79
100, -75
100, -75
100, -76
100, -76
100, -76
100, -77
100, -77
100, -77
100, -77
100, -77
100, -77
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
100, -78
