3973, 3947, 4096, 0
4760, 3947, 4096, 0
5551, 3947, 4096, 0
6342, 3947, 4096, 0
7130, 3948, 4096, 0
7918, 3948, 4096, 0
514, 3948, 4096, 0
1306, 3948, 4096, 0
2096, 3948, 4096, 0
2882, 3948, 4096, 0
3672, 3948, 4096, 0
4462, 3948, 4096, 0
5254, 3948, 4096, 0
6041, 3948, 4096, 0
6829, 3948, 4096, 0
7620, 3948, 4096, 0
219, 3948, 4096, 0
1008, 3948, 4096, 0
1795, 3948, 4096, 0
2585, 3946, 4096, 0
3376, 3946, 4096, 0
4166, 3946, 4096, 0
4954, 3946, 4096, 0
5742, 3946, 4096, 0
6533, 3947, 4096, 0
7325, 3947, 4096, 0
8114, 3947, 4096, 0
709, 3947, 4096, 0
1499, 3947, 4096, 0
2291, 3945, 4096, 0
3079, 3945, 4096, 0
3866, 3945, 4096, 0
4655, 3945, 4096, 0
5447, 3945, 4096, 0
6237, 3946, 4096, 0
7025, 3946, 4096, 0
7814, 3946, 4096, 0
412, 3946, 4096, 0
1204, 3946, 4096, 0
1992, 3949, 4096, 0
2780, 3949, 4096, 0
3570, 3949, 4096, 0
4362, 3949, 4096, 0
5151, 3949, 4096, 0
5938, 3949, 4096, 0
6726, 3949, 4096, 0
7518, 3949, 4096, 0
117, 3949, 4096, 0
904, 3949, 4096, 0
1691, 3948, 4096, 0
2482, 3948, 4096, 0
3274, 3948, 4096, 0
4063, 3948, 4096, 0
4850, 3948, 4096, 0
5639, 3947, 4096, 0
6431, 3947, 4096, 0
7220, 3947, 4096, 0
8007, 3947, 4096, 0
603, 3947, 4096, 0
1394, 3944, 4096, 0
2185, 3944, 4096, 0
2973, 3944, 4096, 0
3761, 3944, 4096, 0
4551, 3944, 4096, 0
5343, 3945, 4096, 0
6131, 3945, 4096, 0
6918, 3945, 4096, 0
7708, 3945, 4096, 0
308, 3945, 4096, 0
1098, 3947, 4096, 0
1885, 3947, 4096, 0
2673, 3947, 4096, 0
3464, 3947, 4096, 0
4256, 3947, 4096, 0
5044, 3948, 4096, 0
5832, 3948, 4096, 0
6623, 3948, 4096, 0
7414, 3948, 4096, 0
12, 3948, 4096, 0
799, 3950, 4096, 0
1588, 3950, 4096, 0
2380, 3950, 4096, 0
3169, 3950, 4096, 0
3957, 3950, 4096, 0
4745, 3948, 4096, 0
5536, 3948, 4096, 0
6329, 3948, 4096, 0
7117, 3948, 4096, 0
7905, 3948, 4096, 0
502, 3947, 4096, 0
1294, 3947, 4096, 0
2084, 3947, 4096, 0
2872, 3947, 4096, 0
3661, 3947, 4096, 0
4453, 3948, 4096, 0
5244, 3948, 4096, 0
6031, 3948, 4096, 0
6819, 3948, 4096, 0
7610, 3948, 4096, 0
209, 3947, 4096, 0
999, 3947, 4096, 0
1786, 3947, 4096, 0
2576, 3947, 4096, 0
3368, 3947, 4096, 0
4158, 3948, 4096, 0
4946, 3948, 4096, 0
5734, 3948, 4096, 0
6525, 3948, 4096, 0
7318, 3948, 4096, 0
8105, 3950, 4096, 0
702, 3950, 4096, 0
1491, 3950, 4096, 0
2284, 3950, 4096, 0
3073, 3950, 4096, 0
3860, 3949, 4096, 0
4649, 3949, 4096, 0
5442, 3949, 4096, 0
6233, 3949, 4096, 0
7020, 3949, 4096, 0
7809, 3951, 4096, 0
409, 3951, 4096, 0
1201, 3951, 4096, 0
1989, 3951, 4096, 0
2776, 3951, 4096, 0
3566, 3947, 4096, 0
4357, 3947, 4096, 0
5146, 3947, 4096, 0
5932, 3947, 4096, 0
6719, 3947, 4096, 0
7509, 3941, 4096, 0
105, 3941, 4096, 0
891, 3941, 4096, 0
1675, 3941, 4096, 0
2463, 3941, 4096, 0
3251, 3933, 4096, 0
4037, 3933, 4096, 0
4821, 3933, 4096, 0
5607, 3933, 4096, 0
6397, 3933, 4096, 0
7183, 3931, 4096, 0
7967, 3931, 4096, 0
560, 3931, 4096, 0
1348, 3931, 4096, 0
2136, 3931, 4096, 0
2920, 3933, 4096, 0
3706, 3933, 4096, 0
4494, 3933, 4096, 0
5284, 3933, 4096, 0
6069, 3933, 4096, 0
6855, 3937, 4096, 0
7644, 3937, 4096, 0
241, 3937, 4096, 0
1030, 3937, 4096, 0
1815, 3937, 4096, 0
2604, 3940, 4096, 0
3394, 3940, 4096, 0
4184, 3940, 4096, 0
4970, 3940, 4096, 0
5757, 3940, 4096, 0
6548, 3941, 4096, 0
7339, 3941, 4096, 0
8126, 3941, 4096, 0
720, 3941, 4096, 0
1510, 3941, 4096, 0
2301, 3942, 4096, 0
3089, 3942, 4096, 0
3875, 3942, 4096, 0
4663, 3942, 4096, 0
5454, 3942, 4096, 0
6245, 3943, 4096, 0
7031, 3943, 4096, 0
7819, 3943, 4096, 0
417, 3943, 4096, 0
1209, 3943, 4096, 0
1996, 3945, 4096, 0
2783, 3945, 4096, 0
3572, 3945, 4096, 0
4363, 3945, 4096, 0
