3142, 0, 766, 3141
3143, 2, 1533, 3141
3144, 3, 766, 3141
3146, 4, 1533, 3141
3147, 6, 1533, 3141
3148, 6, 766, 3141
3150, 8, 1533, 3141
3150, 9, 766, 3141
3152, 10, 1533, 3141
3153, 11, 766, 3141
3154, 11, 0, 3141
3156, 12, 766, 3141
3156, 12, 0, 3141
3158, 13, 766, 3141
3160, 13, 0, 3141
3160, 12, -766, 3141
3162, 13, 766, 3141
3163, 12, -766, 3141
3164, 11, -766, 3141
3166, 11, 0, 3141
3166, 10, -766, 3141
3168, 9, -766, 3141
3169, 9, -766, 3141
3170, 8, -766, 3141
3172, 7, -766, 3141
3173, 6, -766, 3141
3174, 6, -766, 3141
3175, 4, -1533, 3141
3176, 3, -766, 3141
3178, 3, 0, 3141
3179, 2, -1533, 3141
3180, 1, -766, 3141
3181, 0, -1533, 3141
3183, 0, -766, 3141
3184, -1, -766, 3141
3185, -2, -766, 3141
3186, -3, -766, 3141
3187, -4, -1533, 3141
3189, -5, -766, 3141
3190, -5, 0, 3141
3191, -6, -1533, 3141
3192, -6, 0, 3141
3193, -7, -766, 3141
3195, -8, -766, 3141
3196, -8, 0, 3141
3197, -8, 0, 3141
3199, -8, 0, 3141
3199, -9, -766, 3141
3201, -9, 0, 3141
3202, -9, 0, 3141
3203, -9, 0, 3141
3205, -8, 766, 3141
3206, -8, 0, 3141
3207, -7, 766, 3141
3209, -6, 766, 3141
3209, -6, 0, 3141
3211, -6, 766, 3141
3212, -6, 0, 3141
3213, -5, 766, 3141
3214, -4, 766, 3141
3215, -3, 766, 3141
3217, -2, 1533, 3141
3218, -2, 0, 3141
3219, 0, 1533, 3141
3220, 0, 0, 3141
3222, 0, 1533, 3141
3222, 1, 766, 3141
3224, 2, 766, 3141
3225, 3, 1533, 3141
3226, 3, 0, 3141
3228, 5, 1533, 3141
3229, 5, 0, 3141
3230, 6, 1533, 3141
3231, 6, 0, 3141
3232, 7, 766, 3141
3234, 9, 1533, 3141
3235, 9, 0, 3141
3236, 9, 766, 3141
3237, 9, -766, 3141
3239, 9, 766, 3141
3239, 9, 0, 3141
3241, 10, 766, 3141
3242, 9, -766, 3141
3243, 9, 0, 3141
3245, 9, 0, 3141
3245, 9, 0, 3141
3247, 9, 0, 3141
3248, 9, -766, 3141
3249, 9, 0, 3141
3250, 7, -1533, 3141
3252, 7, 0, 3141
3252, 6, -1533, 3141
3254, 5, -766, 3141
3255, 5, 0, 3141
3256, 3, -1533, 3141
3258, 3, 0, 3141
3258, 2, -1533, 3141
3260, 1, -766, 3141
3261, 0, -1533, 3141
3262, 0, -766, 3141
3263, -2, -1533, 3141
3265, -3, -766, 3141
3265, -4, -1533, 3141
3267, -5, -766, 3141
3268, -6, -1533, 3141
3269, -7, -766, 3141
3270, -9, -1533, 3141
3271, -9, -766, 3141
3272, -10, -766, 3141
3274, -11, -766, 3141
3275, -13, -1533, 3141
3276, -13, 0, 3141
3277, -14, -1533, 3141
3278, -14, 0, 3141
3279, -16, -1533, 3141
3281, -16, 0, 3141
3281, -16, -766, 3141
3283, -16, 0, 3141
3284, -17, -766, 3141
3285, -16, 766, 3141
3286, -16, 0, 3141
3288, -16, 0, 3141
3288, -16, 0, 3141
